id,name,address,suburb,postcode,section_id,category,priority,status,phone,website,lat,lng,notes,visit_notes,source,rating,place_id,updated_at,sales_category,sales_category_label,sales_category_reason,google_maps_url
cd91693fa7f6bf7a,Nema Supermarket,VIC,,,inner-melbourne,deli,medium,prospect,,,-38.1125422,145.2826304,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:59.540937+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-38.1125422,145.2826304"
ce7b5a351b0119a2,Nut Trek,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8071024,144.959265,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.424483+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8071024,144.959265"
ffbd0b05dc767466,Nutshoppe,VIC,,,inner-melbourne,spices,medium,prospect,+61 412 555 000,,-37.8327936,144.956329,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.164173+00:00,indian,Indian grocery & spices,override:nutshoppe,"https://www.google.com/maps/search/?api=1&query=-37.8327936,144.956329"
3bc2dc40f272d9c4,Orchard Wholefoods And Mueslis,VIC,,,inner-melbourne,organic health_food,medium,prospect,,,-37.8063828,144.9577648,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.415849+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8063828,144.9577648"
3b740abd81dcf275,Organic Fix,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.7142967,145.1480644,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.449328+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7142967,145.1480644"
12ebeb7e57110498,PK Fruit,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.8064022,144.957315,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.809548+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.8064022,144.957315"
10b8d6fed3211934,Palamara Mt Eliza Village Fruits,106-108 Mount Eliza Way Mount Eliza VIC,Mount Eliza,,inner-melbourne,greengrocer,medium,prospect,+61 3 9787 2771,https://www.mtelizavillagefruits.com/,-38.1847723,145.088941,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.425077+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-38.1847723,145.088941"
4fce51c77137e261,Pavilion,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8068373,144.9590448,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.794935+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8068373,144.9590448"
d2c83270b5d92986,Peter's Lalor Mall,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.673218,145.016849,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:56.585958+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.673218,145.016849"
9f18facd761e60ba,Pickadeli,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9696 3160,https://pickadeli.com.au/,-37.832641,144.9559173,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:04.134456+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.832641,144.9559173"
4fb0e1ff74f85074,Polish Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8071255,144.9591333,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.506157+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8071255,144.9591333"
f3c0ebc7bd612cd9,Polka Deli,22 Post Office Place VIC,,,inner-melbourne,deli,medium,prospect,,,-37.7043689,144.9159619,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:25.958543+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7043689,144.9159619"
b9391ca77e8302db,Pro Health,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.7150974,145.1490566,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.651150+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7150974,145.1490566"
dbaefb46449bab40,Punjab King,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6794653,145.0138029,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.992061+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.6794653,145.0138029"
40e541226f50548a,Queen Victoria Market,"Queen Street, Melbourne VIC 3000",Melbourne,3000,inner-melbourne,fresh food market,medium,prospect,,https://www.qvm.com.au,-37.8075,144.9568,Spice & specialty stalls,,seed,,,2026-09-17T13:41:18.806269+00:00,other,Uncategorised / other,override:queen victoria market,"https://www.google.com/maps/search/?api=1&query=-37.8075,144.9568"
7b3c95031dd74c41,Queen Victoria Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,,-37.8070192,144.9569486,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.377408+00:00,other,Uncategorised / other,override:queen victoria market,"https://www.google.com/maps/search/?api=1&query=-37.8070192,144.9569486"
d6e788ff05cb052d,Queen Victoria Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,,-37.8068586,144.9589531,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.424915+00:00,other,Uncategorised / other,override:queen victoria market,"https://www.google.com/maps/search/?api=1&query=-37.8068586,144.9589531"
0b233058d719d0cc,Queen Victoria Market,Queen Street Melbourne VIC 3000,Melbourne,3000,inner-melbourne,marketplace,medium,prospect,+61 3 9320 5822,https://qvm.com.au/,-37.8074898,144.9577117,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.962924+00:00,other,Uncategorised / other,override:queen victoria market,"https://www.google.com/maps/search/?api=1&query=-37.8074898,144.9577117"
b63df907796802d9,Rathdowne Village Delicatessen,378 Rathdowne Street VIC,,,inner-melbourne,deli,medium,prospect,,https://www.rvdeli.com.au/,-37.7885351,144.9723293,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.260922+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7885351,144.9723293"
bd84f2e3e7c8cac6,Ripe,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8068959,144.9591701,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.527979+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8068959,144.9591701"
0cb4746edba67e22,Rita's Coffee & Nuts,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9690 4414,,-37.8320738,144.9560002,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:05.206925+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8320738,144.9560002"
6da778d740f569c4,Rod’s Fruit & Vegetables,VIC,,,inner-melbourne,greengrocer,medium,prospect,+61 402 623 707,,-37.8327321,144.9565423,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.203359+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.8327321,144.9565423"
da53abf9a54cafd0,Rose Street Artist Market,60 Rose Street Fitzroy VIC 3065,Fitzroy,3065,inner-melbourne,marketplace,medium,prospect,+61 3 9419 5529,https://www.rosestmarket.com.au/,-37.7959296,144.9772234,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:51.374379+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.7959296,144.9772234"
71067750850f74d4,Rose Street Pantry,48 Rose Street Fitzroy VIC 3065,Fitzroy,3065,inner-melbourne,deli,medium,prospect,+61 3 9416 2888,https://rosestpantry.com.au,-37.7958625,144.9769882,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:07.800069+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7958625,144.9769882"
eefbcc94eddc70a0,Sacca's Fine Foods,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6397204,144.9326166,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.478818+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.6397204,144.9326166"
ae5e788b2e99b139,Sculli Bros,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.70298,145.1031326,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.761282+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.70298,145.1031326"
0b95a5711b279d31,Serendib Food & Spices,221 Dorset Road Boronia VIC 3155,Boronia,3155,inner-melbourne,spices,medium,prospect,,,-37.8633725,145.2853882,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:25.908538+00:00,indian,Indian grocery & spices,override:serendib,"https://www.google.com/maps/search/?api=1&query=-37.8633725,145.2853882"
73c2d9d674b02f32,Skinner & Hackett,400 Rathdowne Street VIC 3054,,3054,inner-melbourne,deli,medium,prospect,,https://www.skinnerandhackett.com.au/,-37.7880262,144.9724628,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.309407+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7880262,144.9724628"
ee8bed43eb30a37f,Small Town Pie Co.,VIC,,,inner-melbourne,deli,medium,prospect,,https://www.smalltownpieco.com.au,-37.8320193,144.9561694,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:05.328563+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8320193,144.9561694"
c45b3780ac44b8a8,South Melbourne Market,322-326 Coventry Street South Melbourne VIC 3205,South Melbourne,3205,inner-melbourne,marketplace,medium,prospect,+61 3 9209 6295,https://www.southmelbournemarket.com.au/,-37.8323031,144.9565361,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.492748+00:00,western_premium,Western premium / independent,override:south melbourne market,"https://www.google.com/maps/search/?api=1&query=-37.8323031,144.9565361"
5dddb0bf066d7f0e,South Melbourne Market Organics,VIC,,,inner-melbourne,organic greengrocer,medium,prospect,+61 3 9681 3283,,-37.8325351,144.9572396,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.114502+00:00,western_premium,Western premium / independent,override:south melbourne market,"https://www.google.com/maps/search/?api=1&query=-37.8325351,144.9572396"
591b0a3056f79935,Spring Street Grocer,157 Spring Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9639 0335,https://springstreetgrocer.com.au/,-37.811033,144.972654,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.445920+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.811033,144.972654"
a1d1b94ab4d13dc9,St Helena Pasta Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.685102,145.1361864,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.179080+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.685102,145.1361864"
fe7801660796a270,St Kilda Esplanade Market,Esplanade VIC,,,inner-melbourne,marketplace,medium,prospect,+61 3 9209 6634,https://www.stkildaesplanademarket.com.au/,-37.8659583,144.9742591,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:55.506011+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.8659583,144.9742591"
fcf664f06aea172f,St Kilda Twilight Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,,-37.8676845,144.9776467,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.576595+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.8676845,144.9776467"
0732ba54c28d565c,Sunday Market,VIC,,,inner-melbourne,marketplace,medium,prospect,+61 3 9281 8581,https://www.artscentremelbourne.com.au/visit/sunday-market,-37.8206159,144.9684137,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:05.893890+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.8206159,144.9684137"
613845d314ca11a1,Taylors Corner Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.7232931,144.7514453,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:02.598850+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7232931,144.7514453"
05077a91480ef6b8,The Basin Pantry,1323 Mountain Highway The Basin VIC 3154,The Basin,3154,inner-melbourne,greengrocer,medium,prospect,+61 423 130 446,https://thebasinpantry.com.au/,-37.8557038,145.3158268,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.169577+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8557038,145.3158268"
9bdd147993f4d0cf,The Corner Larder,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8068779,144.9590625,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.041612+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8068779,144.9590625"
132c2a7b4b5060f3,The Epicurean,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8068904,144.9590215,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.963286+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8068904,144.9590215"
475e7a5f23487cac,The French Shop,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8071922,144.9591609,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.018236+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8071922,144.9591609"
37246c7847bb0301,The Fresh Pasta Shop,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9682 5009,,-37.8319536,144.9560648,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.315804+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8319536,144.9560648"
37206eb505f31148,The Harvest Store,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6515341,145.0742371,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.906811+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.6515341,145.0742371"
e00e79338dc824ee,The Land Of Soy And Honey,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8070378,144.9590875,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.905828+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8070378,144.9590875"
fd6471a2e44edd16,The Other Side,227 Clarendon Street South Melbourne VIC 3205,South Melbourne,3205,inner-melbourne,wholesale,medium,prospect,,,-37.8312312,144.9600062,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.271658+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8312312,144.9600062"
30c36b192b7dce98,The Queen Vic Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8069221,144.9590979,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.166360+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8069221,144.9590979"
e6e3a3731b40834c,The Source Bulk Foods Fitzroy,"251 Smith Street, Fitzroy VIC 3065",Fitzroy,3065,inner-melbourne,bulk / wholefoods,medium,prospect,,https://www.thesourcebulkfoods.com.au,-37.7992,144.9838,Bulk wholefoods,,seed,,,2026-09-17T13:41:19.057154+00:00,western_premium,Western premium / independent,override:the source bulk,"https://www.google.com/maps/search/?api=1&query=-37.7992,144.9838"
bd30dd97e82e2ecf,The Traditional Pasta Shop,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8071603,144.9591442,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.687813+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8071603,144.9591442"
f17f6d783e849797,Thrive,VIC,,,inner-melbourne,health food,medium,prospect,+61 406 109 204,,-38.2206433,145.0398032,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.877113+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-38.2206433,145.0398032"
33aa3736d85760d2,Thrive Bulk Wholefoods,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.7137218,145.1488071,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.346843+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7137218,145.1488071"
cabb200979733e4b,Tribal Tastes,VIC,,,inner-melbourne,deli,medium,prospect,,https://www.tribaltastes.com.au/,-37.8067674,144.9591701,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.442829+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8067674,144.9591701"
19f91076a0b6fca7,Trio Syrian Cuisine,339 Lygon Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9042 1155,,-37.7973407,144.9672993,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.477820+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7973407,144.9672993"
4e0dc525e980c70e,Vangeli's Deli,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9699 1284,,-37.8325553,144.956217,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.628561+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8325553,144.956217"
49478928f61b881e,Wholesale Fruit & Vegetables,85 Victoria Street VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.798841,144.977468,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:51.466937+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.798841,144.977468"
25de743c1cbe03b5,XD Fresh,604 Swanston Street Carlton VIC 3053,Carlton,3053,inner-melbourne,greengrocer,medium,prospect,,,-37.8024049,144.9641798,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.077858+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.8024049,144.9641798"
c65c8b4b23b284e3,Friends of the Earth Food Co-op,"312 Smith Street, Collingwood VIC 3066",Collingwood,3066,inner-melbourne,organic / co-op,high,prospect,,,-37.798,144.9845,Values-aligned organic co-op,,seed,,,2026-09-17T13:41:19.504846+00:00,western_premium,Western premium / independent,override:friends of the earth,"https://www.google.com/maps/search/?api=1&query=-37.798,144.9845"
3bbfd7b1157aa8b3,Organic Wholefoods,"277 Smith Street, Fitzroy VIC 3065",Fitzroy,3065,inner-melbourne,organic grocery,high,prospect,,,-37.7985,144.9835,Long-running organic independent,,seed,,,2026-09-17T13:38:26.257159+00:00,western_premium,Western premium / independent,override:organic wholefoods,"https://www.google.com/maps/search/?api=1&query=-37.7985,144.9835"
992debe30f483388,Organic Wholefoods Fitzroy,"277 Smith Street, Fitzroy VIC 3065",Fitzroy,3065,inner-melbourne,organic grocery,high,prospect,,,-37.7985,144.9835,Independent organic grocery,,seed,,,2026-09-17T13:41:17.665114+00:00,western_premium,Western premium / independent,override:organic wholefoods,"https://www.google.com/maps/search/?api=1&query=-37.7985,144.9835"
bafe5597604df3b7,Prahran Market,"163 Commercial Road, South Yarra VIC 3141",South Yarra,3141,inner-melbourne,fresh food market,high,prospect,,https://www.prahranmarket.com.au,-37.8462,144.9928,Premium food precinct,,seed,,,2026-09-17T13:41:18.761403+00:00,western_premium,Western premium / independent,override:prahran market,"https://www.google.com/maps/search/?api=1&query=-37.8462,144.9928"
69b8d69832a93531,South Melbourne Market,"Cecil Street & Coventry Street, South Melbourne VIC 3205",South Melbourne,3205,inner-melbourne,fresh food market,high,prospect,,https://www.southmelbournemarket.com.au,-37.8325,144.9565,Premium produce & specialty stalls,,seed,,,2026-09-17T13:41:18.694159+00:00,western_premium,Western premium / independent,override:south melbourne market,"https://www.google.com/maps/search/?api=1&query=-37.8325,144.9565"
0bc7923fa663fc7a,The Essential Ingredient,"Murray Street, Prahran VIC 3181",Prahran,3181,inner-melbourne,gourmet / specialty foods,high,prospect,,https://www.essentialingredient.com.au,-37.8465,144.9925,Premium cooking ingredients & spices,,seed,,,2026-09-17T13:38:26.390833+00:00,western_premium,Western premium / independent,override:essential ingredient,"https://www.google.com/maps/search/?api=1&query=-37.8465,144.9925"
cbd008b49c8719ec,The Essential Ingredient Prahran,"4 Murray Street, Prahran VIC 3181",Prahran,3181,inner-melbourne,gourmet / specialty foods,high,prospect,,https://www.essentialingredient.com.au,-37.847,144.9928,Premium cooking ingredients & spices,,seed,,,2026-09-17T13:41:17.607006+00:00,western_premium,Western premium / independent,override:essential ingredient,"https://www.google.com/maps/search/?api=1&query=-37.847,144.9928"
15dcc8b7b1a32e4d,Aegean Foods,VIC,,,north,deli,medium,prospect,+61 3 9478 5243,,-37.7387812,145.0013741,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:57.857786+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7387812,145.0013741"
0dcd26095163359e,Athina's Deli,28 The Centreway Preston VIC 3072,Preston,3072,north,deli,medium,prospect,,,-37.7387952,145.0015213,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.397848+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7387952,145.0015213"
6ed2ec7e35ddec7b,Bippi Foods,1 Wangim Way Coburg North VIC 3058,Coburg North,3058,north,deli,medium,prospect,,https://www.bippifoods.com/,-37.7260193,144.9717358,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:12.562852+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7260193,144.9717358"
b077fac41a82a55d,Biviano and Sons,98-100 Station Street Fairfield VIC 3078,Fairfield,3078,north,greengrocer,medium,prospect,+61 3 9489 0087,https://www.bivianoandsons.com.au/,-37.7778038,145.0181267,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:57.959489+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.7778038,145.0181267"
a68d9cc39ca5c989,Bologna Smallgoods,VIC,,,north,deli,medium,prospect,,,-37.7169188,145.0060366,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:24.066830+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7169188,145.0060366"
8a43e0974e043fa1,Brunswick Kitchen,288 Albert Street VIC,,,north,deli,medium,prospect,+61 422 778 442,https://www.brunswickkitchen.com.au/,-37.7688585,144.9608445,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:05.537230+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7688585,144.9608445"
7ef73dd931b56dc8,Brunswick Market,VIC,,,north,greengrocer,medium,prospect,,,-37.7435461,144.9657496,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.200285+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.7435461,144.9657496"
bc65ef65e0fe79bc,Bundoora Fine Fruits,VIC,,,north,greengrocer,medium,prospect,,,-37.6966312,145.0584882,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:01.919009+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.6966312,145.0584882"
707937d9ecb5e1f0,C & H Fruit and Vegetables,The Centreway Preston VIC 3072,Preston,3072,north,greengrocer,medium,prospect,,,-37.7390622,145.0029818,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:58.779326+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.7390622,145.0029818"
151f338791f1a1a5,CERES Fair Food / organic retail,"Corner Roberts & Stewart Streets, Brunswick East VIC 3057",Brunswick East,3057,north,organic / community,medium,prospect,,https://ceres.org.au,-37.7655,144.9805,Organic / ethical retail environment,,seed,,,2026-09-17T13:41:19.608502+00:00,western_premium,Western premium / independent,override:ceres,"https://www.google.com/maps/search/?api=1&query=-37.7655,144.9805"
6e4a08bd47a52723,Camuglia and Sons,The Centreway Preston VIC 3072,Preston,3072,north,greengrocer,medium,prospect,,,-37.7390269,145.0025628,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:58.601654+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.7390269,145.0025628"
3a15a5cacf7f6293,Casa Iberica Smallgoods,154 Fulham Road VIC,,,north,deli,medium,prospect,,,-37.7695353,145.0281763,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.741876+00:00,western_premium,Western premium / independent,override:casa iberica,"https://www.google.com/maps/search/?api=1&query=-37.7695353,145.0281763"
ca3a0dfd45da0776,Ceres Makers and Flea Market,VIC,,,north,marketplace,medium,prospect,,https://ceres.org.au/makers-and-flea-market/,-37.7657925,144.9834059,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:01.893460+00:00,western_premium,Western premium / independent,override:ceres,"https://www.google.com/maps/search/?api=1&query=-37.7657925,144.9834059"
33050a7bfd5d68f5,Chau Tan Hung Grocery,The Centreway VIC,,,north,greengrocer,medium,prospect,+61 3 9478 7129,,-37.7389196,145.002914,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:58.514137+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.7389196,145.002914"
069d39b061762fdb,Cheesecake Shop,VIC,,,north,deli,medium,prospect,,,-37.7191608,145.0382024,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.880191+00:00,western_premium,Western premium / independent,heuristic:specialty_deli,"https://www.google.com/maps/search/?api=1&query=-37.7191608,145.0382024"
246838fc70d94cc2,Coburg Farmers Market,VIC,,,north,marketplace,medium,prospect,,https://mfm.com.au/pages/coburg-farmers-market,-37.7405127,144.9682917,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:10.981857+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.7405127,144.9682917"
694ebf07f24eaa24,Coburg Health Shop,461 Sydney Road VIC,,,north,health food,medium,prospect,+61 3 9354 8007,,-37.7423628,144.9662565,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.787643+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7423628,144.9662565"
47d116fac5a1a544,Danny Balboas's Deli,869 Sydney Road VIC 3056,,3056,north,deli,medium,prospect,,,-37.7557831,144.9639332,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.788204+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7557831,144.9639332"
